Header_Length,Protocol Type,Time_To_Live,Rate,syn_flag_number,rst_flag_number,ack_flag_number,ack_count,syn_count,rst_count,Telnet,TCP,UDP,DHCP,ARP,IPv,LLC,Tot sum,Min,Max,AVG,Tot size,IAT,Label
20.0,6,64.0,5727.57613,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.00019331,1
20.0,6,64.0,5104.422539,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000215507,1
7.2,17,57.6,2.079277903,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.554208302,1
20.0,6,64.0,6661.855146,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000165701,1
35.2,6,58.2,256.7726374,0.4,0.2,0.8,8,4,2,1.0,1.0,0.0,0.0,0.0,1.0,1.0,712,66,86,71.2,71.2,0.005598497,1
20.0,6,64.0,6083.1095,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000182581,1
20.0,6,64.0,5665.68148,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000191903,1
18.0,6,62.5,1924.963973,0.9,0.0,0.0,0,9,0,0.9,0.9,0.0,0.0,0.0,1.0,1.0,572,54,86,57.2,57.2,0.000537181,1
20.0,6,64.0,4012.920015,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000282907,1
22.4,6,62.3,453.6197182,0.8,0.0,0.2,2,8,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,564,54,66,56.4,56.4,0.002220798,1
20.0,6,64.0,3597.173242,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000305605,1
20.0,6,64.0,6384.996194,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000174117,1
20.0,6,81.0,4045.432099,0.9,0.1,0.1,1,9,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000279403,1
20.0,6,64.0,5032.762179,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000215697,1
8.0,17,64.0,1.991830289,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.602396894,1
20.0,6,64.0,5871.908162,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000285006,1
20.0,6,64.0,5399.46447,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000207019,1
20.0,6,62.7,2219.208466,0.9,0.1,0.1,1,9,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000490713,1
20.0,6,64.0,4608.618833,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000236201,1
20.0,6,64.0,5249.441802,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000217795,1
20.0,6,64.0,4644.854928,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000239396,1
23.2,6,62.0,3479.595155,0.9,0.0,0.2,2,9,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,572,54,74,57.2,57.2,0.000296688,1
20.0,6,64.0,6882.678044,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000157881,1
17.6,6,64.0,123.1434838,0.8,0.0,0.0,0,8,0,0.8,0.8,0.2,0.2,0.0,1.0,1.0,1116,54,342,111.6,111.6,0.008327293,1
18.8,6,61.1,50.79110433,0.7,0.2,0.2,2,7,2,0.0,0.9,0.1,0.1,0.0,1.0,1.0,828,54,342,82.8,82.8,0.024260497,1
18.0,6,80.2,2964.801018,0.8,0.1,0.1,1,8,1,0.9,0.9,0.0,0.0,0.0,1.0,1.0,556,54,70,55.6,55.6,0.001123691,1
20.0,6,64.0,991.8660581,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.001029587,1
20.0,6,64.0,4198.082274,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000266004,1
20.0,6,64.0,6535.219695,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000173903,1
20.0,6,62.6,3090.181979,0.9,0.1,0.1,1,9,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000346398,1
20.0,6,64.0,37.63175768,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.029436684,1
23.2,6,62.7,3127.043913,0.9,0.0,0.2,2,9,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,572,54,74,57.2,57.2,0.000454497,1
20.0,6,64.0,3791.975409,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000286317,1
20.0,6,64.0,4145.798162,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000261307,1
20.0,6,62.3,2614.413763,0.9,0.1,0.1,1,9,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000405002,1
20.0,6,64.0,3463.790569,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000348711,1
20.0,6,64.0,4063.46057,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000272989,1
20.0,6,64.0,5402.942162,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000202394,1
20.0,6,64.0,5086.471016,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000219893,1
20.0,6,64.0,6270.449993,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.00017128,1
24.4,6,62.3,3513.70026,0.8,0.0,0.2,2,8,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,584,54,74,58.4,58.4,0.005789113,1
20.0,6,64.0,6207.346456,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000178695,1
20.0,6,64.0,6670.330789,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000174522,1
20.0,6,64.0,5455.650364,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000204396,1
20.0,6,64.0,5875.198207,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000193191,1
20.0,6,64.0,5671.810683,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000192904,1
19.2,6,57.5,1310.269595,0.5,0.1,0.4,4,5,1,0.9,0.9,0.0,0.0,0.0,1.0,1.0,1120,54,590,112.0,112.0,0.000792384,1
7.2,17,57.6,2.276351884,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9,0.9,0.1,0.9,0.9,3120,42,342,312.0,312.0,0.502577996,1
20.0,6,64.0,5257.996741,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.00021019,1
20.0,6,64.0,4256.880138,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000250506,1
20.0,6,64.0,5000.362423,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.00021348,1
20.0,6,62.1,5854.695701,0.9,0.1,0.1,1,9,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000191402,1
20.0,6,64.0,2891.028398,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000375009,1
20.0,6,64.0,35.74774185,1.0,0.0,0.0,0,10,0,0.3,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.030606103,1
20.0,6,64.0,4759.763958,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000223684,1
20.0,6,64.0,5639.779481,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000196004,1
20.0,6,64.0,68.05499172,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.017940497,1
20.0,6,64.0,5007.526266,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.00021801,1
20.0,6,64.0,5708.089276,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000201988,1
18.0,6,62.6,806.8451831,0.9,0.0,0.0,0,9,0,0.9,0.9,0.0,0.0,0.0,1.0,1.0,572,54,86,57.2,57.2,0.001255798,1
20.0,6,64.0,6154.517975,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000179887,1
8.0,17,64.0,1.993361646,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3420,342,342,342.0,342.0,0.5018049,1
18.4,6,96.5,368.2702912,0.2,0.2,0.7,7,2,2,0.7,0.7,0.0,0.0,0.0,1.0,1.0,664,54,86,66.4,66.4,0.003219199,1
28.4,6,56.2,76.01668114,0.1,0.1,0.8,8,1,1,0.9,0.9,0.0,0.0,0.0,1.0,1.0,691,54,86,69.1,69.1,0.014234686,1
20.4,6,61.0,3411.66748,0.7,0.0,0.2,2,7,0,0.9,0.9,0.0,0.0,0.0,1.0,1.0,593,54,79,59.3,59.3,0.0003057,1
20.0,6,64.0,6057.631427,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000180793,1
20.0,6,64.0,2761.59073,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000388622,1
20.0,6,64.0,5045.475761,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000215793,1
18.0,6,62.6,3633.634237,0.9,0.0,0.0,0,9,0,0.9,0.9,0.0,0.0,0.0,1.0,1.0,572,54,86,57.2,57.2,0.000294304,1
20.0,6,64.0,4079.665402,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000402212,1
20.0,6,64.0,6747.593308,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000162101,1
15.6,6,62.5,32.45267661,0.7,0.0,0.0,0,7,0,0.6,0.7,0.2,0.2,0.0,1.0,1.0,1132,54,342,113.2,113.2,0.034900999,1
20.0,6,63.1,3569.924249,0.9,0.0,0.1,1,9,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000302005,1
20.0,6,64.0,173.7865655,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.005802488,1
20.0,6,64.0,5500.726557,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000218606,1
20.0,6,64.0,7183.257407,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000166893,1
20.0,6,64.0,6447.815527,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000173187,1
20.0,6,64.0,600.9634204,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.001718402,1
20.0,6,64.0,5770.125189,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.00018661,1
16.0,6,76.8,1388.520542,0.6,0.2,0.2,2,6,2,0.8,0.8,0.0,0.0,0.0,1.0,1.0,588,54,86,58.8,58.8,0.00072329,1
20.0,6,64.0,6484.700062,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000172806,1
18.0,6,81.3,5455.650364,0.9,0.0,0.0,0,9,0,0.9,0.9,0.0,0.0,0.0,1.0,1.0,556,54,70,55.6,55.6,0.000200415,1
20.0,6,64.0,5977.346444,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000186205,1
18.0,6,62.6,5896.673696,0.9,0.0,0.0,0,9,0,0.9,0.9,0.0,0.0,0.0,1.0,1.0,572,54,86,57.2,57.2,0.000185299,1
20.0,6,64.0,5058.253739,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000227189,1
20.0,6,62.7,5324.748001,0.9,0.1,0.1,1,9,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000211,1
20.0,6,64.0,3665.388447,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000295901,1
20.0,6,64.0,4081.650448,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000272799,1
20.0,6,64.0,6605.20315,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000170183,1
20.0,6,64.0,5640.537924,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000199103,1
17.6,6,64.0,56.37929737,0.8,0.0,0.0,0,8,0,0.8,0.8,0.2,0.2,0.0,1.0,1.0,1116,54,342,111.6,111.6,0.020190907,1
20.0,6,64.0,5787.641783,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000188994,1
20.0,6,64.0,4495.984564,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000248218,1
20.0,6,64.0,5740.117695,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.00018971,1
8.4,1,91.7,213.5657912,0.2,0.2,0.2,2,2,2,0.4,0.4,0.0,0.0,0.0,1.0,1.0,736,54,86,73.6,73.6,0.004702497,1
20.0,6,64.0,5854.695701,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000182891,1
20.0,6,64.0,5970.539502,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000181603,1
20.0,6,64.0,4803.371507,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000226784,1
20.0,6,64.0,4376.360601,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000258994,1
12.4,6,58.1,48.2317902,0.1,0.1,0.2,2,1,1,0.4,0.4,0.3,0.3,0.0,1.0,1.0,1520,54,342,152.0,152.0,0.020736313,1
20.0,6,64.0,7390.844053,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000153017,1
20.0,6,64.0,4935.63662,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.00022049,1
20.0,6,64.0,7158.736986,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000160789,1
20.0,6,64.0,6649.181991,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000166798,1
20.0,6,64.0,3671.163239,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000298786,1
20.0,6,64.0,7289.370872,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000159001,1
20.0,6,64.0,272.0553152,1.0,0.0,0.0,0,10,0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.003760004,1
20.0,6,64.0,5491.364231,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000202608,1
20.0,6,64.0,5858.784746,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000192189,1
20.0,6,64.0,4614.703488,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000237012,1
20.0,6,64.0,3434.013427,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.00030911,1
20.0,6,64.0,6027.164823,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000209308,1
20.0,6,62.5,2091.609236,0.9,0.1,0.1,1,9,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000503492,1
20.0,6,64.0,4084.830541,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000272417,1
20.0,6,64.0,4140.886563,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000261688,1
24.4,6,75.0,1941.807407,0.8,0.0,0.3,3,8,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,584,54,74,58.4,58.4,0.000531387,1
20.0,6,64.0,7277.987159,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000149608,1
18.0,6,62.1,2456.400586,0.9,0.0,0.0,0,9,0,0.9,0.9,0.0,0.0,0.0,1.0,1.0,556,54,70,55.6,55.6,0.000438309,1
20.0,6,64.0,4950.199457,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.0002141,1
17.6,6,64.0,49.17362871,0.8,0.0,0.0,0,8,0,0.6,0.8,0.2,0.2,0.0,1.0,1.0,1116,54,342,111.6,111.6,0.0205616,1
20.0,6,64.0,4422.505272,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000237417,1
20.0,6,64.0,5405.030928,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.0002069,1
20.0,6,64.0,5984.168926,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000185895,1
20.4,6,81.6,6472.691358,1.0,0.0,0.1,1,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,544,54,58,54.4,54.4,0.000174284,1
18.0,6,82.1,3280.901126,0.8,0.0,0.1,1,8,0,0.9,0.9,0.0,0.0,0.0,1.0,1.0,572,54,86,57.2,57.2,0.0003371,1
20.0,6,64.0,6097.258322,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000177789,1
22.4,6,61.4,3217.477754,0.8,0.0,0.2,2,8,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,613,54,115,61.3,61.3,0.000335193,1
20.0,6,64.0,7037.422819,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000158882,1
20.0,6,64.0,4448.302047,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000252414,1
20.0,6,64.0,5924.158192,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000190902,1
21.2,6,84.8,120.9555779,0.6,0.2,0.1,1,6,2,0.9,0.9,0.0,0.0,0.0,1.0,1.0,590,54,74,59.0,59.0,0.010095716,1
33.6,6,76.9,210.9609243,0.2,0.0,0.9,9,2,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,751,66,120,75.1,75.1,0.004794598,1
20.0,6,64.0,2290.467453,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000467491,1
20.0,6,64.0,3830.064834,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000289702,1
20.0,6,64.0,4707.940285,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000237203,1
18.0,6,81.7,4547.656945,0.9,0.0,0.0,0,9,0,0.9,0.9,0.0,0.0,0.0,1.0,1.0,556,54,70,55.6,55.6,0.000241184,1
20.0,6,64.0,780.4663106,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.001349497,1
20.0,6,64.0,5806.872491,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000185895,1
20.0,6,64.0,5614.864793,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000191593,1
20.0,6,64.0,7215.386203,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000157499,1
20.0,6,64.0,7999.816899,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000143409,1
20.0,6,64.0,5539.960375,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000193691,1
20.0,6,64.0,3054.401398,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.00036478,1
20.0,6,64.0,7096.961083,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000160098,1
20.0,6,62.7,4332.958678,0.9,0.1,0.1,1,9,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000257993,1
20.0,6,64.0,790.9602474,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.001288986,1
20.0,6,64.0,6887.198686,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000166702,1
18.0,6,62.5,2392.370522,0.9,0.0,0.0,0,9,0,0.9,0.9,0.0,0.0,0.0,1.0,1.0,572,54,86,57.2,57.2,0.000420904,1
20.0,6,62.1,642.9628721,0.9,0.1,0.1,1,9,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.001575184,1
20.0,6,64.0,7542.355691,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.0001472,1
20.0,6,64.0,3498.752085,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000551105,1
20.0,6,64.0,289.7799518,1.0,0.0,0.0,0,10,0,0.8,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.003855801,1
20.0,6,64.0,3305.725095,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000335002,1
20.0,6,64.0,7230.312015,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000153494,1
20.0,6,64.0,3962.123559,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000292087,1
21.2,6,69.4,2054.218827,0.9,0.0,0.1,1,9,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,552,54,66,55.2,55.2,0.000526309,1
16.4,6,84.9,268.413124,0.2,0.4,0.6,6,2,4,0.7,0.7,0.0,0.0,0.0,1.0,1.0,644,54,86,64.4,64.4,0.003776002,1
20.0,6,64.0,19.21344202,1.0,0.0,0.0,0,10,0,0.7,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.052212214,1
18.0,6,62.7,7468.490028,0.9,0.0,0.0,0,9,0,0.9,0.9,0.0,0.0,0.0,1.0,1.0,572,54,86,57.2,57.2,0.000152802,1
20.0,6,64.0,6905.340797,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000163817,1
24.4,6,63.0,3587.941831,0.7,0.1,0.3,3,7,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,584,54,74,58.4,58.4,0.000296998,1
20.0,6,62.4,2525.928335,0.9,0.1,0.1,1,9,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000453997,1
20.0,6,64.0,1670.571554,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000621891,1
20.0,6,64.0,2677.329248,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.000403595,1
20.0,6,64.0,5467.740842,1.0,0.0,0.0,0,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,54.0,0.00020268,1
